Date,ticker,rsi,volatility,ma_spread
2020-06-29,AAPL,53.96348710167004,0.025383284569448276,0.6079601001629982
2020-06-30,AAPL,61.7732052364778,0.024348817063619833,1.0571040309501
2020-07-01,AAPL,61.13163131506286,0.024410245468078996,1.477399360195136
2020-07-02,AAPL,65.43282517054483,0.022590856815255283,1.9343845856983677
2020-07-03,AAPL,56.74063162777562,0.023439485063917166,2.0162383299653754
2020-07-06,AAPL,57.23388608910078,0.023503175149288555,1.856433733004792
2020-07-07,AAPL,59.66419056730067,0.023730168335267556,2.137484679383533
2020-07-08,AAPL,60.12943508769644,0.02355158306293649,2.1268105002204436
2020-07-09,AAPL,58.13803309151118,0.022839129091096318,1.88561643910964
2020-07-10,AAPL,46.70090731637699,0.021252672042917416,1.4356550894179776
2020-07-13,AAPL,57.703640587812245,0.01898270375711387,1.314845942022771
2020-07-14,AAPL,53.12750377303517,0.017872496350332508,1.0866699926973808
2020-07-15,AAPL,43.792184134073224,0.015369071287190568,0.9051383657619709
2020-07-16,AAPL,41.076805996883614,0.015171047601621902,0.823049376901011
2020-07-17,AAPL,53.03869045449068,0.014667715862790018,1.064611325605199
2020-07-20,AAPL,52.45026338430504,0.014480733712452344,1.2961214211485554
2020-07-21,AAPL,56.48698771726411,0.014676083225393195,1.4809324564433979
2020-07-22,AAPL,61.36226917131832,0.014155378323657939,1.7981919840279375
2020-07-23,AAPL,72.2403794097098,0.011849094840927664,2.024538451355525
2020-07-24,AAPL,72.64612424068271,0.011913449793648547,2.5437792209880996
2020-07-27,AAPL,70.47723776481129,0.01145294216883736,2.9385868403475968
2020-07-28,AAPL,79.87519234778495,0.010736827561267483,3.450429094459608
2020-07-29,AAPL,74.49147591078828,0.011062696153676306,3.932953853713883
2020-07-30,AAPL,61.20457223733733,0.016669740344505263,4.11042829326577
2020-07-31,AAPL,62.4526407082665,0.017011569401594356,4.299015223848812
2020-08-03,AAPL,70.30272774033355,0.020200954172218507,4.693997348787718
2020-08-04,AAPL,72.7398217975263,0.020021117873050158,5.022039415505503
2020-08-05,AAPL,72.69399879301096,0.02002004707941922,5.315724214320099
2020-08-06,AAPL,69.40946926793953,0.019919363165562226,5.600344216222894
2020-08-07,AAPL,66.11563290507198,0.019809718000815515,5.720169923489436
2020-08-10,AAPL,64.15607208000921,0.01973919433816142,5.790445949117
2020-08-11,AAPL,55.93756053982267,0.02090977686864574,5.564070833038457
2020-08-12,AAPL,52.69603897430435,0.021149190999675493,5.271293891884412
2020-08-13,AAPL,44.83527593713747,0.02153531349058787,5.297697548407228
2020-08-14,AAPL,44.89217745451027,0.021542796811248637,5.20381315047598
2020-08-17,AAPL,39.74521521297181,0.021107665463928733,4.639280191481589
2020-08-18,AAPL,43.89775824690794,0.021357165309166374,4.074296007565692
2020-08-19,AAPL,56.75953999833859,0.016621963079136635,3.4578945142609854
2020-08-20,AAPL,56.59648954924169,0.01652983969302658,3.0097593798817286
2020-08-21,AAPL,42.2454120402338,0.01126202422300459,2.5620852101162654
2020-08-24,AAPL,55.57007978596615,0.01642968991976784,2.4740426681410526
2020-08-25,AAPL,44.50231431795428,0.01945830840031244,2.317805731700105
2020-08-26,AAPL,42.21574198556702,0.01969447797335479,2.160056063042731
2020-08-27,AAPL,47.527888943938976,0.020430619721565894,2.293860604080251
2020-08-28,AAPL,57.55507276550269,0.024633855534698986,2.805617391373687
2020-08-31,AAPL,61.6561147794888,0.023684800604209758,3.3981636593736795
2020-09-01,AAPL,64.44275080681714,0.023350382600370315,3.8433448333574063
2020-09-02,AAPL,68.74306107640164,0.02244065188975117,4.326426438446731
2020-09-03,AAPL,71.68208931465139,0.023109509878099586,4.895557310301797
2020-09-04,AAPL,71.56571827356547,0.023101259241944744,5.390865608118659
2020-09-07,AAPL,72.13582000867643,0.02315262760959821,5.543861881360982
2020-09-08,AAPL,71.14422198278464,0.023273305867145305,6.044414211559314
2020-09-09,AAPL,61.66023590331023,0.024544994997478246,6.4540160727036096
2020-09-10,AAPL,62.004985091034364,0.02455079936381518,6.724914862839398
2020-09-11,AAPL,56.61755836048344,0.021898348606753028,6.556132600948445
2020-09-14,AAPL,72.12033716412051,0.01945003606794048,6.66285021547786
2020-09-15,AAPL,75.73104275729035,0.018823866314164123,6.7702706739390806
2020-09-16,AAPL,68.73522568632876,0.019241573514689816,6.799007680803598
2020-09-17,AAPL,61.50413985436684,0.014352715552830629,6.675551160718072
2020-09-18,AAPL,64.60035900377487,0.014206181615142057,6.60935393042584
2020-09-21,AAPL,65.67971765248905,0.014206804154050571,6.48050336402234
2020-09-22,AAPL,66.90306075577095,0.014098687645034087,6.406180508165079
2020-09-23,AAPL,66.4609327949044,0.013692630958358038,6.775103044190757
2020-09-24,AAPL,70.46058362153074,0.013468668262686135,7.141479746072676
2020-09-25,AAPL,74.74401816891775,0.016102627366678234,7.7640516199456755
2020-09-28,AAPL,80.06966099496455,0.016217058809155846,8.35135448481796
2020-09-29,AAPL,92.04905116757853,0.013046843745407903,9.100256849240182
2020-09-30,AAPL,76.71830305610142,0.017470890960494593,9.681669127118468
2020-10-01,AAPL,77.06914945294065,0.017496215384593363,10.25917951936681
2020-10-02,AAPL,75.30208040536237,0.016748268228956423,10.88579807040631
2020-10-05,AAPL,77.96226840280842,0.0166949621952375,11.610784429918198
2020-10-06,AAPL,84.17628215192269,0.01587737243365546,12.569600586241279
2020-10-07,AAPL,80.19987559545989,0.016639571845281514,13.200835878124494
2020-10-08,AAPL,81.32304181811693,0.016690263843140048,13.817084757589626
2020-10-09,AAPL,76.82197388373585,0.017622820711684667,13.95624765194843
2020-10-12,AAPL,80.63928950356227,0.01906032588661542,14.296651865462977
2020-10-13,AAPL,70.85281739283536,0.021293493281214815,14.243511234865764
2020-10-14,AAPL,61.67945001142258,0.02426379487219659,14.225212047127457
2020-10-15,AAPL,50.35694519375643,0.024293768323097747,13.763862298915896
2020-10-16,AAPL,43.7896889066225,0.023845750391887716,13.044607716716513
2020-10-19,AAPL,38.268121566131754,0.023914936757879673,11.945748564618981
2020-10-20,AAPL,49.68353758907749,0.02525887114700824,10.896930414245702
2020-10-21,AAPL,46.68569961955293,0.025056142545240894,9.865095792460679
2020-10-22,AAPL,41.50145949829767,0.025749111381485414,8.366046992685767
2020-10-23,AAPL,42.369730327923,0.026163292893464796,7.2010441525591204
2020-10-26,AAPL,36.948664426649685,0.025255279702839604,5.461422892581652
2020-10-27,AAPL,35.23421961761551,0.025754040303261727,3.8502129994920296
2020-10-28,AAPL,35.102312945299445,0.02582838493836464,2.8002660681101474
2020-10-29,AAPL,38.697212051742376,0.026302389506160352,2.2731688671500194
2020-10-30,AAPL,29.25148845431218,0.022987163938760716,1.875941330613216
2020-11-02,AAPL,38.5132729232027,0.02432843202258848,2.048905780769644
2020-11-03,AAPL,44.53543840870953,0.022741072816665885,1.7529502611812688
2020-11-04,AAPL,56.95827475669012,0.022618006182923443,1.7942661031713953
2020-11-05,AAPL,62.554178725258275,0.0219030408239392,2.2582284208452705
2020-11-06,AAPL,72.07997406188225,0.021512483747976853,2.8688576852332943
2020-11-09,AAPL,67.93399560225562,0.019633512122215598,3.619781028353728
2020-11-10,AAPL,62.67344435447402,0.021022986493675202,4.406136110201999
2020-11-11,AAPL,75.4018774771124,0.02208003910448713,5.459175236682583
2020-11-12,AAPL,70.17394308578567,0.02242422573620145,6.322583835059689
2020-11-13,AAPL,72.09300696210353,0.022004586044540208,7.23083834014075
2020-11-16,AAPL,74.58693965899714,0.020935622502289912,7.72534697644646
2020-11-17,AAPL,71.57058813236921,0.021040349461786477,8.139166001453574
2020-11-18,AAPL,70.7487925372746,0.020994234062259202,8.186717347380338
2020-11-19,AAPL,73.83996321716359,0.02054520876859075,8.169441678543023
2020-11-20,AAPL,72.29035163023586,0.01977176426598105,7.936347785931289
2020-11-23,AAPL,76.26530599339793,0.021201481839120535,8.079505541755665
2020-11-24,AAPL,72.02191321741579,0.020266413576036545,8.487797036617835
2020-11-25,AAPL,62.59571924379696,0.0218557862250559,8.045020493153828
2020-11-26,AAPL,50.52096397240633,0.021518983881453176,7.526249576622064
2020-11-27,AAPL,47.10981179469053,0.021798948355826103,6.9373944691758
2020-11-30,AAPL,45.39302446664185,0.02266633586960867,6.211755308751194
2020-12-01,AAPL,36.86241015702642,0.018327721805155295,5.683492658671298
2020-12-02,AAPL,37.132879772071355,0.018301866724661945,5.051932791888717
2020-12-03,AAPL,36.77882554285856,0.018312081481042436,4.329729221600459
2020-12-04,AAPL,39.50928130544091,0.01810983392048885,3.5288308201684515
2020-12-07,AAPL,35.344585255164475,0.019292790036029666,2.0812466995208467
2020-12-08,AAPL,31.413682817840908,0.019345247820388062,0.5393807692587984
2020-12-09,AAPL,33.84147189475635,0.01989426094394686,-0.6470630357886051
2020-12-10,AAPL,33.32575936060819,0.019833297856161582,-1.4048108915274327
2020-12-11,AAPL,19.977615869204286,0.015809951641033732,-2.063498889784057
2020-12-14,AAPL,31.723159553340906,0.019884489140097866,-1.9626639757876347
2020-12-15,AAPL,31.817071418992143,0.019991710527129915,-2.2458987700368738
2020-12-16,AAPL,34.418309985895746,0.019365289424184057,-2.494067069747757
2020-12-17,AAPL,35.90856673067282,0.019220641373663912,-2.6731996089615677
2020-12-18,AAPL,32.92190148920349,0.022473082012848533,-3.3787937364387517
2020-12-21,AAPL,37.914647941012106,0.02485368977509816,-3.3432709782181576
2020-12-22,AAPL,41.16324899013172,0.02499016919805562,-3.1156997125095813
2020-12-23,AAPL,39.03357626505877,0.025427722250899405,-3.3054433034385227
2020-12-24,AAPL,46.72965346737303,0.028177398642359228,-3.3535764605609586
2020-12-25,AAPL,53.34170377454411,0.027280847403545583,-3.2354454602250087
2020-12-28,AAPL,57.90578361451578,0.026788816585175616,-3.493413894059117
2020-12-29,AAPL,53.49166707795984,0.02691436629852272,-3.4764708891846112
2020-12-30,AAPL,51.79744156283055,0.026733886473956442,-3.3766243327966663
2020-12-31,AAPL,47.98685203946283,0.027931460351947685,-3.5627506930699298
2021-01-01,AAPL,44.183560975453716,0.02634319270757097,-2.935156598463749
2021-01-04,AAPL,47.49269317106699,0.02550258994251402,-2.8100594881711345
2021-01-05,AAPL,49.32970839844351,0.025458505135031995,-2.795175345903047
2021-01-06,AAPL,54.547855471616344,0.02622049559767064,-2.2965960517451265
2021-01-07,AAPL,69.05702751115136,0.020299370855555356,-2.163261958953939
2021-01-08,AAPL,64.16271126538302,0.0180130167399942,-2.1326068502042546
2021-01-11,AAPL,63.899208632538716,0.017992407889501266,-2.087714008395565
2021-01-12,AAPL,65.70552203301042,0.017405714383887563,-2.034131710993776
2021-01-13,AAPL,61.098894238315005,0.0143938648114834,-1.7785599179597256
2021-01-14,AAPL,65.33294037296997,0.01615136839803931,-0.8625227460903488
2021-01-15,AAPL,66.68142438031848,0.01639701827182438,0.09697756495468468
2021-01-18,AAPL,73.91136246188712,0.01604132693258024,1.319731675003382
2021-01-19,AAPL,67.16103571797237,0.01725609581486319,2.279026919545828
2021-01-20,AAPL,71.080623169696,0.015438400749924135,2.914419161774134
2021-01-21,AAPL,59.19167552824146,0.017672913204907936,3.1799485819701516
2021-01-22,AAPL,65.37374638147661,0.01832275313102257,3.606039546414209
2021-01-25,AAPL,63.57443020375991,0.018514665987525675,3.885201896663901
2021-01-26,AAPL,64.42594793265106,0.018863714192408114,4.593290794345393
2021-01-27,AAPL,59.41673437251018,0.019625350438892845,4.967230943113037
2021-01-28,AAPL,56.476669734141176,0.019867964572419197,4.905183406620523
2021-01-29,AAPL,55.86014220796445,0.019844812845710175,4.710222620260552
2021-02-01,AAPL,62.3695605145575,0.019685120278209164,4.563169321892573
2021-02-02,AAPL,59.97630763310466,0.019366404163643137,4.640704941621749
2021-02-03,AAPL,54.981718722776854,0.01767310473401339,4.910024505505447
2021-02-04,AAPL,51.4775872152598,0.017215471426537066,5.4715357019552044
2021-02-05,AAPL,47.5254840290376,0.016512106204523168,5.74757576094396
2021-02-08,AAPL,46.27716714286373,0.01692998036852158,5.78409851132939
2021-02-09,AAPL,51.74472484576582,0.01627718695392952,5.539971292534503
2021-02-10,AAPL,60.96176653518574,0.014063154294790554,5.428290125712465
2021-02-11,AAPL,52.46280276419289,0.012471471489082127,5.396972945904864
2021-02-12,AAPL,58.43512035947755,0.01262368369779329,5.437736157884956
2021-02-15,AAPL,40.381419862274534,0.010574477946933522,5.060034872149529
2021-02-16,AAPL,46.50538663626183,0.00979030763801729,4.612512524648352
2021-02-17,AAPL,47.96059931063706,0.009641071592173272,4.085665420238129
2021-02-18,AAPL,51.36413642020725,0.009915612523529495,3.6619367508577483
2021-02-19,AAPL,49.98690185694123,0.00954336644060484,3.325637037283542
2021-02-22,AAPL,40.79918443346212,0.010768910312314245,3.1594539506103985
2021-02-23,AAPL,44.447852158612406,0.01126166391093367,3.025562464616371
2021-02-24,AAPL,58.70629682112784,0.01600955677379567,3.3229079886955617
2021-02-25,AAPL,48.2715361929439,0.018023538526030006,3.3257372562769945
2021-02-26,AAPL,49.86105265734662,0.01755136813341185,2.9214946172924954
2021-03-01,AAPL,44.97829351646529,0.018141188608555917,2.59464615270916
2021-03-02,AAPL,44.581099927446246,0.018164893914207857,2.2510672724195047
2021-03-03,AAPL,52.47805912044656,0.020334260819018898,2.239418855504894
2021-03-04,AAPL,50.41276656818928,0.020163251342108435,2.21961490838504
2021-03-05,AAPL,50.34240501130853,0.02017796005296237,1.901452374689228
2021-03-08,AAPL,53.3653569675398,0.020438686191972956,1.9565054774608797
2021-03-09,AAPL,51.975158522948014,0.020659689854405455,1.7258197475653816
2021-03-10,AAPL,54.67627382793245,0.021399932743013186,1.214516593967062
2021-03-11,AAPL,52.91805077497833,0.02106424842459704,1.0660776444457554
2021-03-12,AAPL,62.29285006456595,0.021363922312904685,1.4325801423893836
2021-03-15,AAPL,57.17339223918607,0.021729818759838638,1.8602593636429816
2021-03-16,AAPL,60.53400757667378,0.024782364694507196,2.9710385940601753
2021-03-17,AAPL,70.31495310830067,0.023016724046348247,3.928716547373611
2021-03-18,AAPL,76.46609564676181,0.022008345606532722,5.038761239722376
2021-03-19,AAPL,81.59956998997858,0.02086839076558482,6.319640520018893
2021-03-22,AAPL,78.10710118379407,0.021521628428356695,7.30424206509953
2021-03-23,AAPL,69.0981791673711,0.021603368252853545,8.212955370075107
2021-03-24,AAPL,68.27618064000934,0.021681404412778917,8.860540980232969
2021-03-25,AAPL,67.32354771916212,0.02183274211209723,9.335652144758157
2021-03-26,AAPL,66.48398782558678,0.021750978175852084,9.56205129387638
2021-03-29,AAPL,64.91685365492607,0.022060644945194274,9.826595795988979
2021-03-30,AAPL,63.589279190398365,0.021609751698828807,9.412833969460664
2021-03-31,AAPL,65.67112485015974,0.02196831293118815,8.936754068500747
2021-04-01,AAPL,57.3946750414307,0.02151638194144851,8.062221206719983
2021-04-02,AAPL,64.91129684375728,0.021741244263556756,7.510885343710825
2021-04-05,AAPL,51.83780169899729,0.014761530510348116,7.095394240830558
2021-04-06,AAPL,53.61594553296537,0.015412366525465642,7.230539260348905
2021-04-07,AAPL,52.50652135309209,0.015187208502048527,7.460050802067684
2021-04-08,AAPL,58.262642325852816,0.016271528239896253,8.129858206753326
2021-04-09,AAPL,56.514453742492414,0.016755390749931903,8.50388934139741
2021-04-12,AAPL,61.029971821294446,0.01589452824142479,9.116067461331653
2021-04-13,AAPL,67.0813860177088,0.01725291044887882,9.89323739651681
2021-04-14,AAPL,67.89869669175894,0.016940814934328266,10.288682557227716
2021-04-15,AAPL,55.77778034470274,0.02093844251003606,10.413194135415864
2021-04-16,AAPL,51.13838161092989,0.02318844203179103,9.810394075034964
2021-04-19,AAPL,41.316349041212746,0.02648861773118603,8.693590009798669
2021-04-20,AAPL,33.15968947918357,0.02742367035163879,6.850614219171888
2021-04-21,AAPL,33.8462481896474,0.027374977891337273,4.799279075919344
2021-04-22,AAPL,33.63486595495728,0.02753212586487728,2.6737473324050427
2021-04-23,AAPL,33.306738294378306,0.027517983012982732,0.7690675213800091
2021-04-26,AAPL,29.57203178482166,0.026399268064393175,-1.0776427618851159
2021-04-27,AAPL,27.247695557999165,0.025979116101684553,-3.3536125315098246
2021-04-28,AAPL,21.246387109271694,0.024466766770912245,-5.466084273551701
2021-04-29,AAPL,22.708023558943182,0.024440928250357114,-7.015842212508559
2021-04-30,AAPL,22.626667834921037,0.024407807604916624,-8.034837770724224
2021-05-03,AAPL,15.608295237301746,0.022423787372180298,-8.359045673866248
2021-05-04,AAPL,15.104744014895829,0.02263206090316889,-8.358646004111662
2021-05-05,AAPL,24.777331041180645,0.022719977306553927,-7.969443667665857
2021-05-06,AAPL,35.774576121895024,0.021980842607668284,-7.778457520284363
2021-05-07,AAPL,46.02905903476195,0.017629282329365267,-7.55966941010081
2021-05-10,AAPL,65.41861269777331,0.013587493166559389,-7.30340678281803
2021-05-11,AAPL,62.74628261642851,0.014038130091371944,-7.173191578769959
2021-05-12,AAPL,51.298209918331146,0.012770868786899392,-7.073586812401302
2021-05-13,AAPL,55.78465350662189,0.012529050474300576,-6.902490569774386
2021-05-14,AAPL,52.039927007504204,0.01247785201820111,-6.76048517334894
2021-05-17,AAPL,49.484082165379824,0.012705549485157099,-6.785859418567412
2021-05-18,AAPL,45.04778082780534,0.01317710683753334,-6.685719141868091
2021-05-19,AAPL,42.893121788846905,0.013432711962989115,-6.875495935188724
2021-05-20,AAPL,49.74647472386737,0.014501042739435588,-7.095547805833519
2021-05-21,AAPL,38.05563936684706,0.017471694569682727,-7.570560092640051
2021-05-24,AAPL,45.10750100147556,0.01669741651211969,-8.211495208483981
2021-05-25,AAPL,37.55712013888855,0.015488439220822655,-8.569520370026979
2021-05-26,AAPL,35.88295290740329,0.01510346267331135,-8.617742188379452
2021-05-27,AAPL,40.4438276911602,0.015550109782853051,-8.57189988244275
2021-05-28,AAPL,25.35107449236081,0.02008827228075752,-9.008864773666076
2021-05-31,AAPL,31.060690237312798,0.02063230573203743,-9.272640331755767
2021-06-01,AAPL,34.83019236083021,0.02083063463834081,-9.363324031398548
2021-06-02,AAPL,33.939176731955854,0.020766076872578785,-9.325084544606653
2021-06-03,AAPL,33.110187680494406,0.02079868013853129,-9.63494361985859
2021-06-04,AAPL,39.55170880413226,0.02158525262634321,-9.311466613229314
2021-06-07,AAPL,40.60230235324014,0.021442521859691227,-9.18827779075174
2021-06-08,AAPL,51.40046705277446,0.023730113565131675,-8.643855636935953
2021-06-09,AAPL,49.84229368212084,0.0233662237273833,-8.11024265470573
2021-06-10,AAPL,67.46774858525288,0.023129485635993437,-7.326139097610934
2021-06-11,AAPL,62.00573154212033,0.023819697077272734,-5.977628669440648
2021-06-14,AAPL,54.83631237729582,0.02597448130893554,-5.116790945858639
2021-06-15,AAPL,54.8583517832072,0.025964840793457466,-4.131434048320045
2021-06-16,AAPL,56.00111657954738,0.02619418672157774,-2.962739924449238
2021-06-17,AAPL,69.79960455053256,0.020239758949473427,-1.6177179115698124
2021-06-18,AAPL,59.55014375423541,0.0224518854960678,-0.82267848757796
2021-06-21,AAPL,56.43593747935638,0.02266677254447781,-0.023529945396347784
2021-06-22,AAPL,58.40985014562893,0.022815170437927915,0.554968033133278
2021-06-23,AAPL,59.62185239620032,0.022624909564221734,0.9298997380728906
2021-06-24,AAPL,56.36194513272411,0.022325395244980225,0.6570287006783673
2021-06-25,AAPL,57.4317088929431,0.022190401317484107,0.44120116385057884
2021-06-28,AAPL,45.77599789061847,0.020498162455993205,0.3490076548925458
2021-06-29,AAPL,40.79082931252445,0.020287299806444083,-0.11606982584710579
2021-06-30,AAPL,22.60106819008317,0.016509197613606825,-1.067454255731846
2021-07-01,AAPL,36.071334685471065,0.019978099429585536,-1.6523140003411214
2021-07-02,AAPL,41.137259246080674,0.01803280393102243,-1.9699927590391297
2021-07-05,AAPL,39.545500975698936,0.01773233468571747,-2.0786335857692535
2021-07-06,AAPL,29.85073213441865,0.01730131100819347,-2.5267519100333544
2021-07-07,AAPL,34.80551628626736,0.01818375791216524,-2.7868863405003026
2021-07-08,AAPL,34.038947471751186,0.018995013096263533,-3.3722907650922167
2021-07-09,AAPL,40.69434103924314,0.019945682193153586,-3.761596182074655
2021-07-12,AAPL,36.99083477817393,0.019467252904571086,-3.914834927185396
2021-07-13,AAPL,48.0201053315611,0.023060992095531793,-3.6206882448702515
2021-07-14,AAPL,43.761172366878256,0.024043422326979605,-3.197285730624614
2021-07-15,AAPL,44.6668675214154,0.024063913033081162,-3.1095054713434536
2021-07-16,AAPL,49.504031675820755,0.02368550590520863,-2.8541404035463813
2021-07-19,AAPL,55.96406992632026,0.024359729754824054,-2.440560702677587
2021-07-20,AAPL,60.275980995812375,0.022955792528124283,-1.9058401322203338
2021-07-21,AAPL,54.511536071519835,0.021074156586298104,-1.5608372412652614
2021-07-22,AAPL,47.26450006323196,0.024064869337103157,-1.1809793263457777
2021-07-23,AAPL,42.452735177643866,0.024193289870981606,-1.163844582621266
2021-07-26,AAPL,47.890029618774335,0.02383118142076868,-1.0803565160075976
2021-07-27,AAPL,49.068004815020096,0.024219426415277055,-1.3073214530880648
2021-07-28,AAPL,55.94877298774451,0.021847619428968366,-1.305264404821159
2021-07-29,AAPL,59.997363829162964,0.02391385219711388,-0.9021439178348771
2021-07-30,AAPL,65.19418352811627,0.025310411972866098,-0.3422243900150477
2021-08-02,AAPL,59.029608695332335,0.02310803247001766,-0.06284464148141922
2021-08-03,AAPL,53.62496063251736,0.025848961619738292,-0.16769853997112705
2021-08-04,AAPL,47.04180519291848,0.0276708648237349,-0.5913962958825607
2021-08-05,AAPL,43.49055059607275,0.027800790512410127,-0.6268026313074131
2021-08-06,AAPL,42.89122335342991,0.027628922316576255,-0.40859981478455154
2021-08-09,AAPL,45.2634438255021,0.02768586699724144,-0.20806939309551353
